voxel,mm,NCC,NGC,caseName
4.40959600666038,3.35923848723483,0.5225561,0.405933708241496,copd1
3.43582779659905,3.61149566053604,0.6944895,0.483030246853823,copd2
1.52334669256397,1.43026652667013,0.6758363,0.450856586757436,copd3
2.0660968834225,1.79169652482789,0.6863914,0.496521984480415,copd4
