voxel,mm,NCC,NGC,caseName
4.71805290996514,4.23516575741426,0.7688156,0.0393813933281186,copd1
5.43665501501037,5.83732252325528,0.7872869,0.0529039411315744,copd2
2.04560155570494,2.00121663510544,0.7771658,0.0420688038508752,copd3
5.10235669795078,4.15857591610286,0.748604,0.0147242589244896,copd4
