voxel,mm,NCC,NGC,caseName
7.51262691903026,5.67376391241858,0.7054193,0.0325313213416341,copd1
6.26115712203223,6.1672928304294,0.6361964,0.00525986914635534,copd2
1.54429954619254,1.44820128048743,0.8100893,0.0890053302535639,copd3
4.74421669797649,3.56046131167217,0.6417819,0.0126510240285018,copd4
