voxel,mm,NCC,NGC,caseName
3.86767583760837,2.91775018251395,0.7215242,0.0349242738134955,copd1
3.4941440783019,3.61206719441874,0.7401998,0.00498260151183327,copd2
1.27507705484409,1.17700061528633,0.8240491,0.113547223934695,copd3
1.75998003818228,1.53234548910808,0.6195813,0.00846615906212509,copd4
